id,row,col,disease,drug,label,score
95596,131,306,D179600,DB00727,1,0.000350313939312068
104689,147,335,D190300,DB00794,1,0.724953280423
152782,38,489,D125853,DB01132,1,0.979818957732982
34400,283,110,D603165,DB00337,1,0.0234967925588256
14976,265,48,D600351,DB00214,1,0.83593406484095
139423,138,446,D182280,DB01030,1,0.0173478529613722
16698,109,54,D161900,DB00226,1,0.929724912990163
45502,117,146,D167320,DB00399,1,0.112854039330933
1220,281,4,D602080,DB00017,1,0.754341619150707
163584,198,523,D239350,DB01202,1,0.823167622204325
76789,104,246,D157700,DB00598,1,0.764829136869612
66889,220,214,D256700,DB00541,1,0.0302673400527863
118394,80,379,D145590,DB00904,1,0.0483294289100675
170068,109,544,D161900,DB01240,1,0.046106376141534
27284,53,88,D134500,DB00302,1,0.0678667588734783
169116,96,541,D153880,DB01234,1,0.00119475061528996
121844,87,390,D147530,DB00924,1,0.0537628457372122
98155,186,314,D226150,DB00747,1,0.0297004771919216
106685,265,341,D600351,DB00808,1,0.0552419753736274
148604,242,475,D276300,DB01101,1,0.0638715773332237
5877,243,19,D277350,DB00162,1,0.683534665688096
8451,313,27,D608622,DB00178,1,0.950685609889296
26526,234,85,D267730,DB00290,1,0.0578347747503118
47382,119,152,D168100,DB00413,1,0.963992766173427
34831,88,112,D147540,DB00342,1,0.0560580769611751
61487,139,197,D182830,DB00502,1,0.00271425488381506
24542,128,79,D176800,DB00282,0,0.0079689261442546
162798,38,521,D125853,DB01197,0,0.000344957692673119
161496,301,516,D607628,DB01192,0,8.82566006674432e-06
29282,173,94,D212140,DB00313,0,0.00260160461739987
97557,214,312,D254450,DB00744,0,0.000122718195353846
179163,127,573,D175510,DB01402,0,0.00490855019538367
173119,30,554,D121201,DB01261,0,7.62242836206861e-07
4056,300,13,D607554,DB00126,0,1.67198538858107e-05
108613,2,348,D102300,DB00822,0,0.000331132408777905
24738,11,80,D107550,DB00284,0,4.3048586151347e-06
81099,32,260,D125320,DB00631,0,6.81240418286392e-06
20720,62,67,D137750,DB00257,0,1.73429731113562e-05
28038,181,90,D220120,DB00305,0,0.000116216698790584
28794,311,92,D608320,DB00308,0,0.000425377738780722
159025,21,509,D114500,DB01177,0,0.00541007596703106
10178,162,33,D208300,DB00187,0,0.000127101559469283
11819,238,38,D270960,DB00195,0,0.000140683592376166
85650,201,274,D241519,DB00655,0,0.000170116524451052
85622,173,274,D212140,DB00655,0,0.000707252109877026
130007,112,416,D165199,DB00982,0,4.07339966271116e-05
44653,207,143,D247640,DB00396,0,5.09043186739917e-05
57867,275,185,D601518,DB00481,0,0.00168140443657859
97235,205,311,D246470,DB00741,0,0.00170062804633988
67135,153,215,D192200,DB00542,0,0.000963205539653494
176071,165,563,D208750,DB01351,0,0.000537962953623536
174062,34,557,D125700,DB01268,0,3.51781695352903e-05
134963,60,432,D137400,DB01003,0,0.000159964825996772
164212,200,525,D241100,DB01204,0,0.000102250062655395
131444,297,420,D607501,DB00989,0,0.000340555922634724
145356,124,465,D174800,DB01075,0,0.000210978383399011
20082,50,65,D133600,DB00252,0,0.000110319820834813
159709,79,511,D145500,DB01182,0,0.00036735200028289
172891,115,553,D166710,DB01260,0,1.6911278123544e-05
27222,304,87,D607682,DB00297,0,3.38282035383571e-05
117097,35,375,D125850,DB00898,0,7.58554082506338e-06
166331,128,532,D176800,DB01222,0,0.000142584982333513
57307,28,184,D119500,DB00480,0,0.000319793167607326
132888,176,425,D215470,DB00995,0,3.94737973860728e-05
4939,244,16,D277440,DB00140,0,0.000589980262079975
84146,262,269,D600082,DB00650,0,0.000309852207803696
124589,15,399,D109350,DB00939,0,0.000170603268155292
152344,226,487,D260570,DB01128,0,0.000217749087760351
15577,240,50,D273800,DB00216,0,1.05331253015318e-05
133046,21,426,D114500,DB00996,0,7.10815951925292e-06
76411,39,245,D126200,DB00596,0,0.000356539455356841
59996,213,192,D254400,DB00494,0,4.84558859738813e-06
8673,222,28,D259050,DB00179,0,0.00158164011796217
86254,179,276,D218200,DB00659,0,0.00210009614754577
57987,82,186,D146110,DB00482,0,0.000235062318626827
174126,98,557,D155100,DB01268,0,0.000331346474810515
157156,30,503,D121201,DB01169,0,7.55325428997451e-06
55897,183,179,D225740,DB00471,0,1.24862281180059e-05
110520,31,354,D125310,DB00846,0,4.07458577820715e-05
25949,283,83,D603165,DB00287,0,2.83867610000632e-05
184609,252,590,D304790,DB04861,0,0.000356332396552135
1164,225,4,D260480,DB00017,0,0.00018793809703707
125691,178,402,D217200,DB00949,0,0.0449298303358793
21105,134,68,D181000,DB00262,0,0.000331578243464423
7753,241,25,D275000,DB00176,0,0.000165786162115007
39619,181,127,D220120,DB00368,0,0.00144181169277139
157021,208,502,D248190,DB01167,0,0.000342030547676916
89417,212,286,D254200,DB00686,0,0.000179186873723485
61247,212,196,D254200,DB00501,0,0.000225519175871513
5240,232,17,D266120,DB00153,0,0.000709826016165403
53471,261,171,D540000,DB00454,0,0.000414769759828518
113628,9,364,D106400,DB00868,0,0.00992385907594794
154752,130,495,D178600,DB01148,0,0.00586009997375986
142319,217,455,D254800,DB01058,0,0.000144303697021996
13174,28,43,D119500,DB00206,0,0.000382029709230447
149043,55,477,D134520,DB01105,0,0.000108830952482318
113048,55,362,D134520,DB00864,0,6.9864707050084e-05
23280,118,75,D167870,DB00278,0,3.13788042925711e-05
90133,302,288,D607631,DB00691,0,8.67610980632627e-07
155646,85,498,D146850,DB01157,0,4.09025669522367e-05
24572,158,79,D205700,DB00282,0,0.00179989024336089
32465,226,104,D260570,DB00328,0,0.00165831037032902
60016,233,192,D266600,DB00494,0,1.54629977134689e-05
181681,141,581,D187950,DB01579,0,7.88595168221382e-05
119077,137,381,D182000,DB00906,0,0.00011763412944129
32078,152,103,D192000,DB00327,0,2.11064771693802e-05
71348,297,228,D607501,DB00564,0,0.011199804061448
7008,122,23,D171300,DB00169,0,0.000155434595022816
43458,264,139,D600263,DB00388,0,0.000166893324545352
15962,312,51,D608583,DB00218,0,6.91547025259607e-06
91600,204,293,D246400,DB00697,0,0.000411935965772178
154406,97,494,D154276,DB01143,0,0.000371539019582442
152966,222,489,D259050,DB01132,0,3.30794674607292e-05
136004,162,435,D208300,DB01008,0,2.35274983162489e-05
158721,30,508,D121201,DB01176,0,0.000103534887942783
93621,34,300,D125700,DB00715,0,0.000247036746337411
15112,88,49,D147540,DB00215,0,0.000203652226829823
65495,78,210,D145200,DB00535,0,0.000781769033707206
113568,262,363,D600082,DB00865,0,9.27214245467904e-05
69596,110,223,D164230,DB00554,0,0.000225483562456829
166115,225,531,D260480,DB01221,0,7.95411292213725e-05
47727,151,153,D191800,DB00414,0,1.75892284064575e-06
27935,78,90,D145200,DB00305,0,0.000190485431202801
57491,212,184,D254200,DB00480,0,0.0223436283018884
47476,213,152,D254400,DB00413,0,7.99095737357759e-06
44994,235,144,D267740,DB00397,0,8.13439970657376e-06
129783,201,415,D241519,DB00977,0,0.000268457523271981
71568,204,229,D246400,DB00569,0,0.000401558307109648
65320,216,209,D254770,DB00533,0,0.000286649237942262
55249,161,177,D208230,DB00468,0,0.0033004918915224
27891,34,90,D125700,DB00305,0,3.85705298086436e-05
141985,196,454,D237500,DB01050,0,0.000246180928562276
177893,109,569,D161900,DB01394,0,0.000213551463560265
113805,186,364,D226150,DB00868,0,0.000208906921891531
158808,117,508,D167320,DB01176,0,4.99624849410322e-05
35679,310,114,D608217,DB00346,0,0.000278473850362853
49742,288,159,D605055,DB00433,0,0.000247789531673564
70902,164,227,D208700,DB00563,0,3.31193169048764e-06
101422,10,325,D107320,DB00765,0,0.000126216030094672
45981,283,147,D603165,DB00401,0,0.000160040332198949
25645,292,82,D606842,DB00286,0,0.000214908989981451
152535,104,488,D157700,DB01129,0,7.23701298124571e-05
61357,9,197,D106400,DB00502,0,0.000104936774082935
75267,147,241,D190300,DB00590,0,0.00015253838008357
96682,278,309,D601665,DB00734,0,5.03625963288446e-05
97616,273,312,D601042,DB00744,0,3.55532397913174e-05
76455,83,245,D146255,DB00596,0,6.98941537405662e-05
71396,32,229,D125320,DB00569,0,0.00142076412307264
43543,36,140,D125851,DB00390,0,6.74960873601699e-07
168673,279,539,D601682,DB01232,0,4.19470235014614e-06
168043,275,537,D601518,DB01229,0,0.0106874104858054
56111,84,180,D146500,DB00472,0,0.00376937325817816
183627,209,587,D249100,DB03904,0,0.001654855357183
121169,38,388,D125853,DB00918,0,8.46848816282845e-07
31062,75,100,D144650,DB00323,0,7.17071506735943e-06
59737,267,191,D600631,DB00492,0,2.46365466575023e-05
140411,187,449,D227300,DB01039,0,0.000501827059262552
122239,169,391,D212050,DB00925,0,1.71185893672212e-05
146739,255,469,D308205,DB01085,0,0.00029838452061152
126804,39,406,D126200,DB00957,0,0.000159792628794542
161872,51,518,D133690,DB01194,0,9.89727586999387e-06
72796,180,233,D218800,DB00573,0,0.000115088677787166
31885,272,102,D601004,DB00325,0,1.37307866932919e-05
171837,313,549,D608622,DB01254,0,1.69513550101788e-06
113172,179,362,D218200,DB00864,0,4.77196294380822e-05
170964,66,547,D140300,DB01244,0,2.06852089844523e-05
99757,223,319,D259500,DB00757,0,5.50565208960359e-06
169584,251,542,D303110,DB01235,0,0.000117784240678265
97793,137,313,D182000,DB00745,0,0.000667127715114139
171681,157,549,D203700,DB01254,0,2.6191893320719e-05
67219,237,215,D268320,DB00542,0,9.00698764630633e-05
22827,291,73,D606798,DB00275,0,0.000247719521020586
156166,292,499,D606842,DB01161,0,0.00268623770681294
104215,299,333,D607516,DB00788,0,0.00291174754585986
46209,198,148,D239350,DB00404,0,0.00191548593075663
115632,135,370,D181460,DB00882,0,0.00020844405206707
10241,225,33,D260480,DB00187,0,2.4015750482185e-05
73065,136,234,D181500,DB00575,0,0.00089930404976361
56664,11,182,D107550,DB00476,0,0.000649726458444116
25045,5,81,D103100,DB00285,0,0.00319723811291796
89855,24,288,D115000,DB00691,0,0.000108630370043341
91692,296,293,D607499,DB00697,0,0.000731125549268581
100256,96,321,D153880,DB00759,0,0.000504802295058292
68366,132,219,D179800,DB00548,0,0.00270349735800453
26001,22,84,D114550,DB00289,0,0.000135032877513955
128369,39,411,D126200,DB00966,0,2.61870391843531e-05
128424,94,411,D151590,DB00966,0,1.00476045440694e-05
172021,184,550,D225755,DB01255,0,0.000251965303778549
47380,117,152,D167320,DB00413,0,6.46880896937915e-05
84956,133,272,D179830,DB00653,0,0.00248034155081331
166242,39,532,D126200,DB01222,0,0.00105058367077411
24330,229,78,D263300,DB00281,0,4.20999651896718e-05
40316,252,129,D304790,DB00373,0,2.29452992834402e-05
179421,72,574,D143880,DB01403,0,5.09378210016712e-05
74756,262,239,D600082,DB00586,0,0.000175373619010524
52213,255,167,D308205,DB00445,0,5.05085240525897e-05
39260,135,126,D181460,DB00367,0,0.00314382722672196
109746,196,351,D237500,DB00839,0,1.2620418755961e-05
15499,162,50,D208300,DB00216,0,0.000219341025766063
148898,223,476,D259500,DB01104,0,1.48309977015451e-05
68602,55,220,D134520,DB00549,0,1.53218323946155e-05
98289,7,315,D104130,DB00749,0,0.000195390450526499
56773,120,182,D168600,DB00476,0,0.000280777830517922
20021,302,64,D607631,DB00248,0,4.66155568388513e-05
70964,226,227,D260570,DB00563,0,0.000347566116201474
75548,115,242,D166710,DB00591,0,2.84807676663825e-05
175585,305,561,D607685,DB01320,0,0.000196775183750401
122146,76,391,D144700,DB00925,0,1.24860247485977e-05
19653,247,63,D300125,DB00246,0,0.000707130649625971
64325,160,206,D208085,DB00527,0,7.78663751958779e-05
36568,260,117,D312910,DB00352,0,0.000788556016561471
52461,190,168,D231090,DB00448,0,0.000166306008032119
9634,244,31,D277440,DB00182,0,0.000231403736553538
59248,91,190,D150600,DB00491,0,1.45670588875352e-06
24843,116,80,D166760,DB00284,0,6.20220911254425e-06
177876,92,569,D150699,DB01394,0,0.000406279791161699
127202,124,407,D174800,DB00958,0,0.000133653654487051
101940,215,326,D254500,DB00767,0,3.1122733627828e-06
171616,92,549,D150699,DB01254,0,0.00096637830126552
