id,row,col,disease,drug,label,score
17217,2,56,D102300,DB00230,1,0.0196903771398763
99614,80,319,D145590,DB00757,1,0.0272995604458788
116829,80,374,D145590,DB00889,1,0.025976830036573
71890,213,230,D254400,DB00570,1,0.00117492205830512
93393,119,299,D168100,DB00714,1,0.894960674012501
152780,36,489,D125851,DB01132,1,0.981503044004699
32400,161,104,D208230,DB00328,1,0.918921023509837
149637,23,479,D114580,DB01110,1,0.814820315658131
167240,98,535,D155100,DB01225,1,0.0300941695487377
73548,306,235,D607850,DB00580,1,0.963098167297382
80869,115,259,D166710,DB00630,1,0.847838920655841
117958,270,377,D600807,DB00901,1,0.166728171739847
104791,249,335,D300491,DB00794,1,0.924094416501457
129867,285,415,D604416,DB00977,1,0.0289034458247906
141869,80,454,D145590,DB01050,1,0.0513408342508524
138361,15,443,D109350,DB01020,1,0.03455592439691
73003,74,234,D144110,DB00575,1,0.00503827477982643
49054,226,157,D260570,DB00424,1,0.000705754820421534
33135,270,106,D600807,DB00332,1,0.842670549982119
6103,156,20,D200170,DB00163,1,0.000233437694161671
185372,76,593,D144700,DB06287,1,0.832794157634062
41974,32,135,D125320,DB00382,1,0.154899243958561
124661,87,399,D147530,DB00939,1,0.0535314023367947
80516,75,258,D144650,DB00627,1,0.0352952463301537
100494,21,322,D114500,DB00762,1,0.0144763840751279
36008,13,116,D109100,DB00351,1,0.000156914483603253
119866,300,383,D607554,DB00908,1,0.772835430554333
93255,294,298,D607459,DB00712,1,0.954238427705361
31107,120,100,D168600,DB00323,1,0.816507948647175
115497,313,369,D608622,DB00881,1,0.936827044265489
21393,109,69,D161900,DB00264,1,0.823782602386783
89192,300,285,D607554,DB00682,1,0.0968465189191991
133754,103,428,D157300,DB00998,1,0.103900662889131
173674,272,555,D601004,DB01262,1,0.0283299790776822
130478,270,417,D600807,DB00983,1,0.870058896359808
70755,17,227,D109800,DB00563,1,0.0608084504898816
111508,80,357,D145590,DB00852,1,0.00551815294394689
129758,176,415,D215470,DB00977,1,0.0321725296179706
45010,251,144,D303110,DB00397,1,0.820880355486461
4465,83,15,D146255,DB00136,1,0.041364582226018
169183,163,541,D208550,DB01234,1,0.0318558775652166
24993,266,80,D600496,DB00284,1,0.98159250763078
70932,194,227,D236000,DB00563,1,0.139195329542675
162576,129,520,D176807,DB01196,1,0.753887517250901
79181,305,253,D607685,DB00619,1,0.0111856152015054
7630,118,25,D167870,DB00176,1,0.052979654116365
171007,109,547,D161900,DB01244,1,0.885485755031085
58031,126,186,D175505,DB00482,1,0.0212872323756648
79323,134,254,D181000,DB00620,1,0.030925117148304
154720,98,495,D155100,DB01148,1,0.677976442370064
26692,87,86,D147530,DB00295,1,0.0828523090392707
18483,16,60,D109543,DB00242,1,0.0597933741481083
109586,36,351,D125851,DB00839,1,0.980626829562011
83340,82,267,D146110,DB00644,1,0.000535422282133432
40127,63,129,D137760,DB00373,1,0.875838998421348
124974,87,400,D147530,DB00945,1,0.0336952938746427
25728,62,83,D137750,DB00287,1,0.947972755494869
90335,191,289,D231200,DB00692,1,0.819472803463805
80328,200,257,D241100,DB00624,1,0.025669753244448
1056,117,4,D167320,DB00017,1,0.811104364128197
143620,266,459,D600496,DB01067,1,0.981452051814024
79083,207,253,D247640,DB00619,1,0.0310891503141837
177619,148,568,D190310,DB01378,1,0.00108845053972574
28383,213,91,D254400,DB00307,1,0.00956617563136513
70980,242,227,D276300,DB00563,1,0.953665074656022
71200,149,228,D190400,DB00564,1,0.000680882704047022
3197,67,11,D140600,DB00122,1,0.988917981144153
73536,294,235,D607459,DB00580,1,0.961191367887024
96540,136,309,D181500,DB00734,1,0.0731325611220075
171340,129,548,D176807,DB01248,1,0.0162736775824824
32533,294,104,D607459,DB00328,1,0.908043495305384
104706,164,335,D208700,DB00794,1,0.923891999457067
49761,307,159,D608033,DB00433,1,0.793831396111624
29307,198,94,D239350,DB00313,1,0.0225494104924614
101369,270,324,D600807,DB00764,1,0.0961133408102491
163689,303,523,D607681,DB01202,1,0.959256715014831
168407,13,539,D109100,DB01232,1,0.0411384787805612
126242,103,404,D157300,DB00953,1,0.103147311579536
128439,109,411,D161900,DB00966,1,0.864270767745576
159410,93,510,D151400,DB01181,1,0.0566002491445278
70977,239,227,D273300,DB00563,1,0.0576574179513751
69792,306,223,D607850,DB00554,1,0.965193826570503
7622,110,25,D164230,DB00176,1,0.0632214302143117
99299,78,318,D145200,DB00755,1,0.0257576159329844
173608,206,555,D247200,DB01262,1,0.000830462276102547
53654,131,172,D179600,DB00457,1,0.0464746732622714
24529,115,79,D166710,DB00282,1,0.185813448938659
134139,175,429,D215140,DB00999,1,0.842311254732393
70192,80,225,D145590,DB00557,1,0.0236753284626336
103966,50,333,D133600,DB00788,1,0.0176433115923485
44403,270,142,D600807,DB00394,1,0.0961738117575577
72137,147,231,D190300,DB00571,1,0.0101483895690954
67315,20,216,D114480,DB00544,1,0.0625315513562015
142489,74,456,D144110,DB01062,1,0.00545362884713925
40377,313,129,D608622,DB00373,1,0.186439717523208
37334,87,120,D147530,DB00356,1,0.0287170698961306
34578,148,111,D190310,DB00338,1,0.744382047511768
4224,155,14,D194200,DB00131,1,0.00234314713166404
110682,193,354,D233810,DB00846,1,0.0726524727615178
95152,313,304,D608622,DB00722,1,0.212843748351268
122030,273,390,D601042,DB00924,1,0.0308081439168635
24486,72,79,D143880,DB00282,1,0.0342603167486922
6179,232,20,D266120,DB00163,1,0.0330044302817982
81452,72,261,D143880,DB00635,1,0.000814311583235411
27696,152,89,D192000,DB00304,1,0.857819054294222
132494,95,424,D152700,DB00993,1,0.0351814932726451
111309,194,356,D236000,DB00851,1,0.00495044775806002
45674,289,146,D605839,DB00399,1,0.00017145813975328
141679,203,453,D246300,DB01045,1,0.000435318045957113
22479,256,72,D308350,DB00273,1,0.00878257100392089
22326,103,72,D157300,DB00273,1,0.0351054904086185
40311,247,129,D300125,DB00373,1,0.0327286771286661
53297,87,171,D147530,DB00454,1,0.0775430197450108
57992,87,186,D147530,DB00482,1,0.0227428037985018
129841,259,415,D311360,DB00977,1,0.0237638738208643
47265,2,152,D102300,DB00413,1,0.0101526411772553
112296,242,359,D276300,DB00860,1,0.0465162180339764
172969,193,553,D233810,DB01260,1,0.0428463343968383
23119,270,74,D600807,DB00277,1,0.876701741432412
48364,162,155,D208300,DB00421,1,0.0716481090844295
122902,206,393,D247200,DB00928,1,0.00493621948420653
158771,80,508,D145590,DB01176,1,0.0726546938910357
90884,114,291,D166300,DB00695,1,0.0784992866026383
22519,296,72,D607499,DB00273,1,0.000799302768959348
180138,163,576,D208550,DB01410,1,0.134148183931682
86864,163,278,D208550,DB00668,1,0.803594973166276
89622,104,287,D157700,DB00687,1,7.04740212521632e-05
2702,198,9,D239350,DB00114,1,0.0205625027367062
127476,85,408,D146850,DB00959,1,0.0428441838391115
14546,148,47,D190310,DB00213,1,0.116453846185781
21213,242,68,D276300,DB00262,1,0.0651276073028983
80148,20,257,D114480,DB00624,1,0.060925429884389
115090,219,368,D256370,DB00880,1,0.852865370143708
172229,79,551,D145500,DB01258,1,0.00268722405980587
71015,277,227,D601626,DB00563,1,0.0603991364774538
74445,264,238,D600263,DB00585,1,0.793196431103568
179927,265,575,D600351,DB01406,1,0.0693244148889883
88923,31,285,D125310,DB00682,1,0.847160226369615
135505,289,433,D605839,DB01005,1,0.0723048170074964
20210,178,65,D217200,DB00252,1,0.0614712051914192
135458,242,433,D276300,DB01005,1,0.0361783314059737
169262,242,541,D276300,DB01234,1,0.0227157093419122
161930,109,518,D161900,DB01194,1,0.079025264152916
137829,109,441,D161900,DB01018,1,0.834816905443173
134547,270,430,D600807,DB01001,1,0.211685430223807
8247,109,27,D161900,DB00178,1,0.929314284151238
87973,20,282,D114480,DB00675,1,0.0438451397391983
26392,100,85,D155601,DB00290,1,0.0446321104815927
142550,135,456,D181460,DB01062,0,0.00110487931183851
154026,30,493,D121201,DB01142,0,0.000188132218594697
99063,155,317,D194200,DB00754,0,0.000499966691347331
112090,36,359,D125851,DB00860,0,4.88386075295214e-09
131374,227,420,D260970,DB00989,0,0.000289921385283598
36579,271,117,D600808,DB00352,0,1.6502714404425e-05
4712,17,16,D109800,DB00140,0,5.73581390218984e-05
28175,5,91,D103100,DB00307,0,0.000106054991409208
50480,87,162,D147530,DB00437,0,0.00849268210782829
165962,72,531,D143880,DB01221,0,7.37158210579944e-05
166314,111,532,D165150,DB01222,0,0.000236734530110969
54575,113,175,D165720,DB00464,0,4.99146516292128e-06
87495,168,280,D211980,DB00672,0,1.15405460033998e-06
74158,290,237,D606703,DB00584,0,6.1228163615514e-05
118082,81,378,D145600,DB00903,0,0.00454151232401182
9329,252,30,D304790,DB00181,0,0.000367089685070335
11660,79,38,D145500,DB00195,0,0.000444241266531616
117057,308,374,D608088,DB00889,0,0.000626258723945572
147327,217,471,D254800,DB01088,0,0.000114844973000213
152665,234,488,D267730,DB01129,0,4.40291861523937e-06
79972,157,256,D203700,DB00623,0,0.000243505453361612
112222,168,359,D211980,DB00860,0,0.000690756311620139
34236,119,110,D168100,DB00337,0,3.04626307565375e-05
123919,284,396,D604278,DB00936,0,0.000423263939901723
95722,257,306,D308600,DB00727,0,3.26305925790966e-05
93682,95,300,D152700,DB00715,0,0.000229275710863967
152634,203,488,D246300,DB01129,0,0.00240684250394679
65960,230,211,D263800,DB00536,0,0.000838307349088059
70011,212,224,D254200,DB00555,0,0.000145158142087898
36399,91,117,D150600,DB00352,0,4.15600984656447e-05
131059,225,419,D260480,DB00988,0,0.000159797460751275
60073,290,192,D606703,DB00494,0,0.000273064970279461
24481,67,79,D140600,DB00282,0,5.68580239879042e-06
63246,20,203,D114480,DB00521,0,1.78933383506602e-06
161895,74,518,D144110,DB01194,0,6.36249543028509e-05
133399,61,427,D137580,DB00997,0,0.000217315477624422
182458,292,583,D606842,DB01623,0,0.000201839424044258
61635,287,197,D605021,DB00502,0,0.000339095456790006
60984,262,195,D600082,DB00500,0,9.9304490481379e-05
97501,158,312,D205700,DB00744,0,0.00017388285931282
64132,280,205,D602068,DB00524,0,9.97154985418811e-05
144079,99,461,D155600,DB01069,0,0.000184052058467751
136223,68,436,D140850,DB01009,0,0.000257941307425239
119997,118,384,D167870,DB00909,0,0.000372383049385161
89413,208,286,D248190,DB00686,0,0.000116842483371825
37640,80,121,D145590,DB00357,0,0.000363660678537217
158863,172,508,D212130,DB01176,0,4.43098626802104e-05
28028,171,90,D212112,DB00305,0,0.000109379777248584
59025,181,189,D220120,DB00490,0,0.00321532636659594
129599,17,415,D109800,DB00977,0,0.000164692980977983
106486,66,341,D140300,DB00808,0,9.6990510166834e-05
175220,253,560,D304900,DB01296,0,2.37902678975701e-05
149443,142,478,D188030,DB01109,0,0.00119477736520285
33349,171,107,D212112,DB00333,0,7.87180540664096e-05
18043,202,58,D243200,DB00240,0,0.000157959351648206
75046,239,240,D273300,DB00588,0,0.000107783356541132
4821,126,16,D175505,DB00140,0,0.000167510586912696
99146,238,317,D270960,DB00754,0,9.74729078150146e-05
42350,95,136,D152700,DB00384,0,9.11330097851448e-05
53682,159,172,D206200,DB00457,0,0.000463957831250544
92229,207,295,D247640,DB00706,0,1.53574348635713e-06
116244,121,372,D170900,DB00884,0,0.000815794806856811
164014,2,525,D102300,DB01204,0,4.32386587563539e-05
6211,264,20,D600263,DB00163,0,0.000284489827563442
153614,244,491,D277440,DB01136,0,5.41101959913548e-05
60530,121,194,D170900,DB00499,0,9.8989797130387e-05
145810,265,466,D600351,DB01076,0,2.15568426156411e-05
157407,281,503,D602080,DB01169,0,6.3686151049417e-05
112055,1,359,D102100,DB00860,0,0.000564600849176603
112174,120,359,D168600,DB00860,0,6.16775820530174e-05
161869,48,518,D132300,DB01194,0,7.71900534458032e-06
21228,257,68,D308600,DB00262,0,4.37911820886375e-05
113969,37,365,D125852,DB00869,0,5.83488812423089e-06
79197,8,254,D104300,DB00620,0,0.000186411381482208
97110,80,311,D145590,DB00741,0,0.0245889832658905
150719,166,482,D208920,DB01118,0,5.18305662967361e-05
50692,299,162,D607516,DB00437,0,0.000276541366463606
116216,93,372,D151400,DB00884,0,0.00109831759638268
52613,29,169,D121200,DB00449,0,8.84144892283565e-06
69486,313,222,D608622,DB00552,0,4.83490312174379e-05
23909,121,77,D170900,DB00280,0,0.000150391778396228
69975,176,224,D215470,DB00555,0,0.00017324904235344
55706,305,178,D607685,DB00470,0,0.000762283543786314
78905,29,253,D121200,DB00619,0,1.3988926588135e-05
81578,198,261,D239350,DB00635,0,0.000155135034197724
129681,99,415,D155600,DB00977,0,0.000299820655046294
6940,54,23,D134510,DB00169,0,8.43402073115515e-05
60986,264,195,D600263,DB00500,0,6.25711804989193e-05
179456,107,574,D160300,DB01403,0,8.72687617668618e-05
45000,241,144,D275000,DB00397,0,6.14243319745147e-05
38411,225,123,D260480,DB00363,0,0.000151513093374929
140597,60,450,D137400,DB01041,0,7.12109751485507e-05
119504,251,382,D303110,DB00907,0,8.38739443675357e-05
110429,253,353,D304900,DB00844,0,0.000528877053903929
54877,102,176,D156190,DB00465,0,0.000961501174562998
150732,179,482,D218200,DB01118,0,9.18668113354496e-05
90171,27,289,D115645,DB00692,0,0.000608636521754614
148157,108,474,D160750,DB01099,0,9.03691617324454e-05
59627,157,191,D203700,DB00492,0,0.000883804105875223
61947,286,198,D604827,DB00508,0,9.89807685234963e-05
6047,100,20,D155601,DB00163,0,0.000238261310819805
27517,286,88,D604827,DB00302,0,3.44729753216088e-05
7092,206,23,D247200,DB00169,0,0.00454078283033968
97592,249,312,D300491,DB00744,0,1.14449285230323e-05
155728,167,498,D210050,DB01157,0,0.000492595576930956
130055,160,416,D208085,DB00982,0,0.00169097539343211
113642,23,364,D114580,DB00868,0,0.000240300648668274
176681,149,565,D190400,DB01359,0,7.00142326572802e-05
168010,242,537,D276300,DB01229,0,0.0838571274125971
28379,209,91,D249100,DB00307,0,0.000671803429605693
29352,243,94,D277350,DB00313,0,0.000132033040934419
96601,197,309,D238800,DB00734,0,0.000495086343958646
108578,280,347,D602068,DB00820,0,8.5306584934697e-05
96137,46,308,D132090,DB00733,0,0.000264730756363539
184484,127,590,D175510,DB04861,0,8.83980557093723e-05
34203,86,110,D147480,DB00337,0,0.000101419455852045
40816,126,131,D175505,DB00376,0,0.000397129110939798
107794,122,345,D171300,DB00816,0,0.000131055861642078
133223,198,426,D239350,DB00996,0,0.15427337443303
44187,54,142,D134510,DB00394,0,0.000110087143056483
26930,12,87,D107650,DB00297,0,0.00108392061960328
138578,232,443,D266120,DB01020,0,0.00119366270625136
173816,101,556,D156000,DB01267,0,0.00339004656098016
148468,106,475,D158280,DB01101,0,2.42676066092232e-05
43657,150,140,D191390,DB00390,0,5.07688150840529e-05
28431,261,91,D540000,DB00307,0,2.31143096830004e-05
54551,89,175,D148000,DB00464,0,0.000223798447380484
173946,231,556,D264120,DB01267,0,0.000426602437622894
19893,174,64,D212350,DB00248,0,0.00025515989429854
136928,147,438,D190300,DB01014,0,2.92582461054977e-05
2459,268,8,D600634,DB00104,0,0.000902077047780957
116646,210,373,D250790,DB00887,0,0.00766854513849899
79066,190,253,D231090,DB00619,0,0.000830928205723554
159989,46,512,D132090,DB01185,0,0.000306233477245662
75190,70,241,D143465,DB00590,0,0.000641547644528445
37005,71,119,D143500,DB00354,0,8.61769186331848e-05
31660,47,102,D132100,DB00325,0,5.29991586384539e-05
145177,258,464,D310468,DB01073,0,2.58815516280782e-05
149199,211,477,D252320,DB01105,0,0.000582103732474976
69114,254,221,D305300,DB00550,0,0.00012148642224194
96046,268,307,D600634,DB00731,0,2.47808129249921e-05
158678,300,507,D607554,DB01175,0,2.4615644990707e-05
167525,70,536,D143465,DB01228,0,8.52764513765569e-05
129849,267,415,D600631,DB00977,0,0.000123899308618814
134456,179,430,D218200,DB01001,0,0.000451394439367314
101353,254,324,D305300,DB00764,0,0.000127047926429759
49192,51,158,D133690,DB00428,0,8.93713129928687e-05
54879,104,176,D157700,DB00465,0,0.00010868273000403
79501,312,254,D608583,DB00620,0,5.99395005421425e-05
77447,136,248,D181500,DB00604,0,0.000331521559498279
65846,116,211,D166760,DB00536,0,0.000359936011280279
92400,65,296,D138800,DB00707,0,0.00010986009331007
96349,258,308,D310468,DB00733,0,0.000832426290608546
68771,224,220,D259660,DB00549,0,3.55387568460452e-05
160873,304,514,D607682,DB01188,0,8.21412148512521e-06
99568,34,319,D125700,DB00757,0,0.0024028645144684
108845,234,348,D267730,DB00822,0,3.21953297329273e-05
97817,161,313,D208230,DB00745,0,1.78585660699763e-05
154942,7,496,D104130,DB01151,0,0.000269302286808216
2279,88,8,D147540,DB00104,0,0.000274945722362719
28799,3,93,D102400,DB00310,0,0.00064558792112686
151437,258,484,D310468,DB01122,0,6.67707293281362e-05
23637,162,76,D208300,DB00279,0,7.09904750923247e-05
138820,161,444,D208230,DB01023,0,7.85676690396246e-07
23486,11,76,D107550,DB00279,0,0.000114673619821089
126201,62,404,D137750,DB00953,0,7.76458351047997e-06
95338,186,305,D226150,DB00724,0,8.88710253777092e-05
75937,191,243,D231200,DB00593,0,2.63632210259151e-05
6200,253,20,D304900,DB00163,0,0.000158239649991447
1387,135,5,D181460,DB00035,0,0.000354372563266187
14522,124,47,D174800,DB00213,0,0.000125914036526075
98858,263,316,D600131,DB00750,0,0.000120944974388489
183167,62,586,D137750,DB03796,0,0.000129114544399735
151017,151,483,D191800,DB01120,0,3.37296168527686e-05
113148,155,362,D194200,DB00864,0,0.000123000260183281
173728,13,556,D109100,DB01267,0,4.16231913900413e-05
143088,47,458,D132100,DB01064,0,0.000390008556677444
92359,24,296,D115000,DB00707,0,1.76986240499266e-05
184822,152,591,D192000,DB05259,0,0.000137416420712604
181438,211,580,D252320,DB01577,0,0.000423258217953501
109674,124,351,D174800,DB00839,0,4.77523105738416e-06
85392,256,273,D308350,DB00654,0,9.61201646375581e-06
38612,113,124,D165720,DB00364,0,1.61213448492943e-05
143300,259,458,D311360,DB01064,0,0.000173012571468077
64316,151,206,D191800,DB00527,0,0.000116275493992069
10801,159,35,D206200,DB00190,0,1.26836628746323e-05
77307,309,247,D608105,DB00603,0,0.000111126937637407
156620,120,501,D168600,DB01165,0,1.75752043838286e-05
148390,28,475,D119500,DB01101,0,0.000984932618957752
48193,304,154,D607682,DB00419,0,0.000209015907606835
91097,14,292,D109200,DB00696,0,0.000124311651656557
182082,229,582,D263300,DB01590,0,0.00584103606529571
176391,172,564,D212130,DB01356,0,4.04508457392647e-05
