id,row,col,disease,drug,label,score
121572,128,389,D176800,DB00921,0,0.000138421160565565
117394,19,376,D113610,DB00899,0,0.00409139875904836
3344,214,11,D254450,DB00122,0,3.17898901963232e-05
128255,238,410,D270960,DB00963,0,4.6140332567645e-05
177830,46,569,D132090,DB01394,0,4.58062152296343e-05
20443,98,66,D155100,DB00255,0,3.85883167975233e-05
80726,285,258,D604416,DB00627,0,0.000190332734437482
21695,98,70,D155100,DB00268,0,4.69829659307772e-05
55942,228,179,D261515,DB00471,0,0.00114095108762814
119731,165,383,D208750,DB00908,0,0.00282110932189603
168693,299,539,D607516,DB01232,0,3.99863121747447e-05
171870,33,550,D125600,DB01255,0,0.000190747616761074
176275,56,564,D134750,DB01356,0,0.000108754992034191
77793,169,249,D212050,DB00605,0,4.20491051240174e-05
125662,149,402,D190400,DB00949,0,0.00253746739312131
27584,40,89,D127350,DB00304,0,0.000585917820659254
163300,227,522,D260970,DB01200,0,0.000448338253067336
108701,90,348,D148100,DB00822,0,0.000104628751842484
179220,184,573,D225755,DB01402,0,0.000174210653786855
35366,310,113,D608217,DB00343,0,1.0174655684564e-05
175432,152,561,D192000,DB01320,0,4.14487369146952e-05
128429,99,411,D155600,DB00966,0,3.69957563468581e-05
23143,294,74,D607459,DB00277,0,0.000168604541857565
101747,22,326,D114550,DB00767,0,0.000114879491458054
38882,70,125,D143465,DB00366,0,0.000104838270814104
128478,148,411,D190310,DB00966,0,1.08564404921683e-05
161301,106,516,D158280,DB01192,0,9.56518042842957e-05
72616,313,232,D608622,DB00572,0,0.00303719942984377
95521,56,306,D134750,DB00727,0,0.00155842926823106
13195,49,43,D133239,DB00206,0,3.01696891903407e-05
35604,235,114,D267740,DB00346,0,1.65423307602099e-05
99808,274,319,D601367,DB00757,0,0.00148900587497005
156468,281,500,D602080,DB01162,0,0.000186727689528441
89274,69,286,D143100,DB00686,0,0.00195967351472777
116559,123,373,D173200,DB00887,0,0.0011382960594065
105824,30,339,D121201,DB00804,0,0.000147975198397904
160444,188,513,D230450,DB01186,0,9.90211779906002e-05
182939,147,585,D190300,DB02546,0,4.43204917192599e-06
134840,250,431,D300494,DB01002,0,5.8811350563378e-05
181833,293,581,D607225,DB01579,0,0.000102269419200032
82481,162,264,D208300,DB00640,0,5.10672703231968e-05
39435,310,126,D608217,DB00367,0,0.000195949354093202
36501,193,117,D233810,DB00352,0,0.000275571663591429
116462,26,373,D115300,DB00887,0,0.000458389033143479
55734,20,179,D114480,DB00471,0,4.34335134533546e-05
115151,280,368,D602068,DB00880,0,0.000180000022857012
67814,206,217,D247200,DB00545,0,0.000197094155356632
124200,252,397,D304790,DB00937,0,0.000807559614083388
73950,82,237,D146110,DB00584,0,0.000182931339734861
180196,221,576,D258360,DB01410,0,0.000153173393519933
12986,153,42,D192200,DB00204,0,0.00332090071163353
109650,100,351,D155601,DB00839,0,1.22876405132485e-06
2978,161,10,D208230,DB00115,0,0.000100168995377023
33510,19,108,D113610,DB00334,0,0.00573061433617834
97914,258,313,D310468,DB00745,0,0.000112286831881286
77318,7,248,D104130,DB00604,0,0.000205278068819153
94095,195,301,D237450,DB00716,0,3.03537017776912e-05
19745,26,64,D115300,DB00248,0,7.82939120681633e-05
173305,216,554,D254770,DB01261,0,2.10769255940457e-06
175008,41,560,D127750,DB01296,0,9.7941566545124e-05
12064,170,39,D212110,DB00199,0,7.16357369795886e-05
81608,228,261,D261515,DB00635,0,0.00897202595810831
116633,197,373,D238800,DB00887,0,0.000326389230890451
62875,275,201,D601518,DB00515,0,0.00935404551491687
124227,279,397,D601682,DB00937,0,5.03363468443873e-05
147160,50,471,D133600,DB01088,0,0.000118666317966028
102757,93,329,D151400,DB00775,0,0.000275765812235155
29978,243,96,D277350,DB00316,0,0.000241177772095478
102726,62,329,D137750,DB00775,0,1.72957706155503e-06
31176,189,100,D230800,DB00323,0,0.000146301942022291
41657,28,134,D119500,DB00381,0,0.00219818311715323
114000,68,365,D140850,DB00869,0,7.4616650139222e-06
67055,73,215,D144010,DB00542,0,8.08938658546167e-05
36190,195,116,D237450,DB00351,0,4.36871416008031e-05
152037,232,486,D266120,DB01125,0,0.000239960814581446
179599,250,574,D300494,DB01403,0,0.00261867115178878
122369,299,391,D607516,DB00925,0,9.692023825859e-05
157729,290,504,D606703,DB01170,0,3.65662124502908e-05
33033,168,106,D211980,DB00332,0,0.000100957962784774
96075,297,307,D607501,DB00731,0,3.0526310283559e-07
177565,94,568,D151590,DB01378,0,0.00011460774921556
70102,303,224,D607681,DB00555,0,0.00929938949859274
214,214,1,D254450,DB00007,0,0.000523016513070979
124037,89,397,D148000,DB00937,0,0.000113066589940334
56026,312,179,D608583,DB00471,0,5.32255279897914e-06
5547,226,18,D260570,DB00160,0,0.000128078851563118
65270,166,209,D208920,DB00533,0,0.000335204823279659
90058,227,288,D260970,DB00691,0,3.60239848654758e-05
37571,11,121,D107550,DB00357,0,0.00401537420373664
