id,row,col,disease,drug,label,score
104828,286,335,D604827,DB00794,1,0.93224857688106
73038,109,234,D161900,DB00575,1,0.157399500292908
133532,194,427,D236000,DB00997,1,0.0344327237652834
53679,156,172,D200170,DB00457,1,0.737891855440189
32545,306,104,D607850,DB00328,1,0.951602289162786
116404,281,372,D602080,DB00884,1,0.812334108988944
141195,32,452,D125320,DB01043,1,0.820772557117942
12294,87,40,D147530,DB00201,1,0.0102306970143077
135315,99,433,D155600,DB01005,1,0.00242519941446088
72058,68,231,D140850,DB00571,1,0.00588110451223622
63022,109,202,D161900,DB00519,1,0.131303427990509
115046,175,368,D215140,DB00880,1,0.251811811747352
150058,131,480,D179600,DB01113,1,0.000333514959806175
124967,80,400,D145590,DB00945,1,0.0158842132765009
178237,140,570,D184700,DB01395,1,0.0461410712863965
143884,217,460,D254800,DB01068,1,0.0227331462809398
25336,296,81,D607499,DB00285,1,0.0258779633862435
78921,45,253,D131440,DB00619,1,0.014291284978283
63226,313,202,D608622,DB00519,1,0.136037313164032
146593,109,469,D161900,DB01085,1,0.000575677519999006
2228,37,8,D125852,DB00104,1,0.000711178722097304
72777,161,233,D208230,DB00573,1,0.96512617978763
73016,87,234,D147530,DB00575,1,0.00614589291242962
71093,42,228,D128101,DB00564,1,0.0048047607774905
153799,116,492,D166760,DB01137,1,0.08717904851338
34682,252,111,D304790,DB00338,1,0.0244180182639507
44624,178,143,D217200,DB00396,1,0.0024342385279683
38647,148,124,D190310,DB00364,1,0.0652411882686066
11270,2,37,D102300,DB00193,1,0.00763577287941834
99463,242,318,D276300,DB00755,1,0.0015567651032738
115136,265,368,D600351,DB00880,1,0.779814651649732
133274,249,426,D300491,DB00996,1,0.912103173014789
67065,83,215,D146255,DB00542,1,0.10101391885969
164028,16,525,D109543,DB01204,1,0.0906990836298835
73951,83,237,D146255,DB00584,1,0.104167998021533
72451,148,232,D190310,DB00572,1,0.0551790445748978
59903,120,192,D168600,DB00494,1,0.855251859208632
28783,300,92,D607554,DB00308,1,0.918366055202749
176355,136,564,D181500,DB01356,1,0.00829713027033483
133553,215,427,D254500,DB00997,1,0.0110705707030327
87363,36,280,D125851,DB00672,1,0.971632799633038
100655,182,322,D223350,DB00762,1,0.017764474653328
1818,253,6,D304900,DB00067,1,0.110683275688855
133482,144,427,D188470,DB00997,1,0.0317688500513953
43807,300,140,D607554,DB00390,1,0.904872474178506
136047,205,435,D246470,DB01008,1,0.0154296312695743
99358,137,318,D182000,DB00755,1,0.0289240293696295
43274,80,139,D145590,DB00388,1,0.00320638050058866
42422,167,136,D210050,DB00384,1,0.0326084214133983
163192,119,522,D168100,DB01200,1,0.0596859581469893
13145,312,42,D608583,DB00204,1,0.885423407219638
103280,303,330,D607681,DB00776,1,0.969307173711385
15813,163,51,D208550,DB00218,1,0.0678445899763127
182638,159,584,D206200,DB01677,1,0.000142892199781091
143390,36,459,D125851,DB01067,1,0.979149994059238
77563,252,248,D304790,DB00604,1,0.00413815907617412
139614,16,447,D109543,DB01033,1,0.110825747975035
90945,175,291,D215140,DB00695,1,0.839869511645125
105088,233,336,D266600,DB00795,1,0.0720643966973685
114515,270,366,D600807,DB00871,1,0.975424079917832
72093,103,231,D157300,DB00571,1,0.0279810982493405
135316,100,433,D155601,DB01005,1,0.000995850662561406
151528,36,485,D125851,DB01124,1,0.978908770810591
79331,142,254,D188030,DB00620,1,0.00607825948027229
21597,313,69,D608622,DB00264,1,0.819686733668543
146913,116,470,D166760,DB01086,1,2.26953542237585e-05
81474,94,261,D151590,DB00635,1,0.00601018191298968
90989,219,291,D256370,DB00695,1,0.851430221127296
169195,175,541,D215140,DB01234,1,0.0736158773763196
69415,242,222,D276300,DB00552,1,0.0755783283654393
77737,113,249,D165720,DB00605,1,0.993930484095095
112695,15,361,D109350,DB00863,1,0.865901017608079
104540,311,334,D608320,DB00790,1,0.0204808273186315
90932,162,291,D208300,DB00695,1,0.866153081188196
32306,67,104,D140600,DB00328,1,0.843741706015984
84360,163,270,D208550,DB00651,1,0.946924299961473
184015,284,588,D604278,DB04272,1,0.0163885424090674
57046,80,183,D145590,DB00477,1,0.0181254896200239
21431,147,69,D190300,DB00264,1,0.020090002799033
40126,62,129,D137750,DB00373,1,0.902820703055603
30608,247,98,D300125,DB00320,1,0.0632872099390726
171766,242,549,D276300,DB01254,1,0.0692337209635969
16902,313,54,D608622,DB00226,1,0.840010174232454
62077,103,199,D157300,DB00510,1,0.0264875169074653
163688,302,523,D607631,DB01202,1,0.967099171902342
23541,66,76,D140300,DB00279,1,0.814669132657538
50189,109,161,D161900,DB00436,1,0.890879405503463
25529,176,82,D215470,DB00286,1,0.803553967452833
86763,62,278,D137750,DB00668,1,0.836532748227252
12287,80,40,D145590,DB00201,1,0.00504866621153491
79212,23,254,D114580,DB00620,1,0.00026785511106123
62823,223,201,D259500,DB00515,1,0.0586893904591947
13255,109,43,D161900,DB00206,1,0.858987418554772
159511,194,510,D236000,DB01181,1,0.943963528605059
46773,136,150,D181500,DB00408,1,0.0733386524702574
70797,59,227,D137215,DB00563,1,0.105127079866909
31546,246,101,D278200,DB00324,1,0.000961172905896819
171310,99,548,D155600,DB01248,1,0.0352585651379492
43282,88,139,D147540,DB00388,1,0.00564359855573127
25110,70,81,D143465,DB00285,1,0.0137549714290817
120043,164,384,D208700,DB00909,1,0.958020533944376
160991,109,515,D161900,DB01189,1,0.7582175202496
70754,16,227,D109543,DB00563,1,0.117001625914943
70876,138,227,D182280,DB00563,1,0.0272669581867154
136461,306,436,D607850,DB01009,1,0.957341899662218
169162,142,541,D188030,DB01234,1,0.0427088120899123
157860,108,505,D160750,DB01173,1,0.0259905323169856
86789,88,278,D147540,DB00668,1,0.000775566766655883
133998,34,429,D125700,DB00999,1,0.000113578752097921
62738,138,201,D182280,DB00515,1,0.0213367479015926
60183,87,193,D147530,DB00497,1,0.0923643633708603
22454,231,72,D264120,DB00273,1,0.000164506520953916
96981,264,310,D600263,DB00736,1,0.816202282377012
4382,313,14,D608622,DB00131,0,0.000108933202172275
115901,91,371,D150600,DB00883,0,0.00024762883133125
99721,187,319,D227300,DB00757,0,3.49652002926888e-05
92579,244,296,D277440,DB00707,0,4.72801165781131e-05
96884,167,310,D210050,DB00736,0,0.000117144591226989
14950,239,48,D273300,DB00214,0,3.70937256107963e-05
8229,91,27,D150600,DB00178,0,0.000170516602911296
149065,77,477,D145100,DB01105,0,0.000104997861951415
12441,234,40,D267730,DB00201,0,2.66056102970941e-06
115218,34,369,D125700,DB00881,0,0.00025567063909916
167352,210,535,D250790,DB01225,0,0.00167612963491843
79648,146,255,D189800,DB00622,0,0.0035576152183402
142774,46,457,D132090,DB01063,0,0.000130563261109875
122826,130,393,D178600,DB00928,0,0.000234702566231161
143019,291,457,D606798,DB01063,0,0.00607892081528792
95260,108,305,D160750,DB00724,0,0.00010530268301703
163444,58,523,D136200,DB01202,0,6.24912529405649e-05
114545,300,366,D607554,DB00871,0,1.41373789252011e-05
112381,14,360,D109200,DB00861,0,0.000277714286316126
139534,249,446,D300491,DB01030,0,2.92478503121704e-06
161268,73,516,D144010,DB01192,0,4.67203641030405e-05
148045,309,473,D608105,DB01098,0,2.16067604839429e-06
21659,62,70,D137750,DB00268,0,4.50917445063108e-07
114376,131,366,D179600,DB00871,0,4.25549156440877e-05
5366,45,18,D131440,DB00160,0,0.00026791535716441
34263,146,110,D189800,DB00337,0,0.000120056536633109
78617,54,252,D134510,DB00612,0,5.42013449515784e-05
89135,243,285,D277350,DB00682,0,0.000109437176866062
102742,78,329,D145200,DB00775,0,8.9079180003804e-05
41623,307,133,D608033,DB00380,0,0.0265187231957937
152296,178,487,D217200,DB01128,0,9.20788277216372e-06
128652,9,412,D106400,DB00968,0,1.39335299312094e-05
120170,291,384,D606798,DB00909,0,0.0126024917847669
177194,36,567,D125851,DB01367,0,2.28791701430435e-08
50121,41,161,D127750,DB00436,0,0.00146141233799891
142264,162,455,D208300,DB01058,0,9.73733506634793e-05
164458,133,526,D179830,DB01210,0,7.13616636436673e-05
76941,256,246,D308350,DB00598,0,0.000107694055805185
14706,308,47,D608088,DB00213,0,0.000145809149637843
57414,135,184,D181460,DB00480,0,0.00025886752919266
63376,150,203,D191390,DB00521,0,1.24352978701915e-05
69898,99,224,D155600,DB00555,0,0.000106910608282667
118933,306,380,D607850,DB00905,0,1.04782004806136e-07
4283,214,14,D254450,DB00131,0,7.4281907957313e-05
92750,102,297,D156190,DB00710,0,0.000198625808353584
91250,167,292,D210050,DB00696,0,0.000496054170927865
181698,158,581,D205700,DB01579,0,0.000348004559696209
106400,293,340,D607225,DB00806,0,0.00630585167630619
94144,244,301,D277440,DB00716,0,7.60703952915207e-05
108147,162,346,D208300,DB00819,0,0.0583452351098918
15933,283,51,D603165,DB00218,0,0.001360684521124
163394,8,523,D104300,DB01202,0,0.000365746636623373
66278,235,212,D267740,DB00537,0,8.15840011850757e-06
62273,299,199,D607516,DB00510,0,0.0457521943815895
67081,99,215,D155600,DB00542,0,2.41255406530037e-05
156828,15,502,D109350,DB01167,0,0.000384846074306545
93936,36,301,D125851,DB00716,0,9.79176757615059e-07
159600,283,510,D603165,DB01181,0,7.07784646159651e-05
89731,213,287,D254400,DB00687,0,0.00582565455872144
5259,251,17,D303110,DB00153,0,0.00019545910235506
23383,221,75,D258360,DB00278,0,0.000106036608958341
10371,42,34,D128101,DB00188,0,8.04045877093429e-05
145011,92,464,D150699,DB01073,0,0.000535408968285248
61709,48,198,D132300,DB00508,0,0.00017586753630418
84886,63,272,D137760,DB00653,0,2.44923832994106e-06
29885,150,96,D191390,DB00316,0,0.000153336596568643
144649,43,463,D131200,DB01072,0,0.000272143268608203
166520,4,533,D102500,DB01223,0,1.09026755282987e-05
180975,61,579,D137580,DB01576,0,0.0138743336085427
112679,312,360,D608583,DB00861,0,3.01694827065339e-06
120433,241,385,D275000,DB00912,0,1.34468317449174e-06
38678,179,124,D218200,DB00364,0,5.37303477221695e-05
55189,101,177,D156000,DB00468,0,0.000131581331911953
162782,22,521,D114550,DB01197,0,0.000241787390888143
18496,29,60,D121200,DB00242,0,2.70596854474385e-05
182202,36,583,D125851,DB01623,0,5.5243397477536e-09
173248,159,554,D206200,DB01261,0,1.9563159179895e-06
175031,64,560,D137800,DB01296,0,0.000111487578583494
37563,3,121,D102400,DB00357,0,0.000133706875463111
160950,68,515,D140850,DB01189,0,5.64775304226034e-05
38848,36,125,D125851,DB00366,0,2.33862666842622e-08
9817,114,32,D166300,DB00186,0,0.000397879890334879
103774,171,332,D212112,DB00787,0,0.000787998306760849
59982,199,192,D240400,DB00494,0,2.16769612127646e-05
121665,221,389,D258360,DB00921,0,0.00114176358347174
140252,28,449,D119500,DB01039,0,0.000255523997519035
77921,297,249,D607501,DB00605,0,0.000451192280448449
176851,6,566,D103780,DB01364,0,9.77355886189179e-05
103039,62,330,D137750,DB00776,0,7.23649689651695e-09
18219,65,59,D138800,DB00241,0,3.07332951657333e-05
129416,147,414,D190300,DB00975,0,6.61632637735196e-05
130671,150,418,D191390,DB00987,0,0.000820924538152842
149468,167,478,D210050,DB01109,0,0.00050801964151187
44406,273,142,D601042,DB00394,0,4.01493619201206e-05
85472,23,274,D114580,DB00655,0,0.000166991038261404
120563,58,386,D136200,DB00915,0,0.000609746428615114
92539,204,296,D246400,DB00707,0,0.000165353590974164
29953,218,96,D255900,DB00316,0,7.88100676558035e-05
180373,85,577,D146850,DB01427,0,6.54639308639457e-05
161131,249,515,D300491,DB01189,0,2.85247235724109e-05
158579,201,507,D241519,DB01175,0,0.000146370498541112
1263,11,5,D107550,DB00035,0,0.00111589849821813
132825,113,425,D165720,DB00995,0,0.00111096539413765
34032,228,109,D261515,DB00335,0,0.00016485781663372
65906,176,211,D215470,DB00536,0,0.0030605235706257
149547,246,478,D278200,DB01109,0,6.83460759004939e-05
111622,194,357,D236000,DB00852,0,7.77727095991541e-07
40480,103,130,D157300,DB00374,0,8.53705728954655e-05
35886,204,115,D246400,DB00350,0,3.41205738801252e-05
175583,303,561,D607681,DB01320,0,0.015134541932095
150534,294,481,D607459,DB01115,0,7.74507163372815e-05
21552,268,69,D600634,DB00264,0,0.000488014399779051
118359,45,379,D131440,DB00904,0,0.000619460724119385
138598,252,443,D304790,DB01020,0,0.000697108098751273
125860,34,403,D125700,DB00952,0,8.72592753642417e-05
130885,51,419,D133690,DB00988,0,0.000159585347695235
43675,168,140,D211980,DB00390,0,3.25224274995932e-05
15379,42,50,D128101,DB00216,0,0.00145126823643553
102702,38,329,D125853,DB00775,0,1.75501236169108e-05
139150,178,445,D217200,DB01029,0,4.78302566782864e-06
38519,20,124,D114480,DB00364,0,8.31636396409037e-05
183463,45,587,D131440,DB03904,0,0.000210431423485907
166505,302,532,D607631,DB01222,0,1.50371628468371e-05
180048,73,576,D144010,DB01410,0,8.81573507517916e-05
30555,194,98,D236000,DB00320,0,7.86787115621937e-06
27737,193,89,D233810,DB00304,0,0.000166717221020776
50066,299,160,D607516,DB00434,0,0.0756267135132865
136935,154,438,D194070,DB01014,0,2.66790983938555e-05
111449,21,357,D114500,DB00852,0,3.16240238553856e-06
108702,91,348,D150600,DB00822,0,0.000323820418025083
94172,272,301,D601004,DB00716,0,3.77223766045061e-05
170915,17,547,D109800,DB01244,0,6.12721268014076e-06
30920,246,99,D278200,DB00321,0,0.00570688826169729
36712,91,118,D150600,DB00353,0,0.000263468376294144
117563,188,376,D230450,DB00899,0,6.99707294514491e-05
71056,5,228,D103100,DB00564,0,0.00502976073329901
167926,158,537,D205700,DB01229,0,0.00101841104742383
156813,313,501,D608622,DB01165,0,1.07066934575018e-05
69698,212,223,D254200,DB00554,0,0.00044444438917291
84015,131,269,D179600,DB00650,0,0.000205614648471541
95148,309,304,D608105,DB00722,0,1.28216266290107e-06
96830,113,310,D165720,DB00736,0,0.000377429184558562
49671,217,159,D254800,DB00433,0,0.00796692132849523
68830,283,220,D603165,DB00549,0,0.000256247547465823
74224,43,238,D131200,DB00585,0,0.000137507195580735
22450,227,72,D260970,DB00273,0,0.000281799827553727
90934,164,291,D208700,DB00695,0,0.000217569540088751
108657,46,348,D132090,DB00822,0,0.000139489964267707
76088,29,244,D121200,DB00594,0,0.000182622322046541
122316,246,391,D278200,DB00925,0,0.000204063158390911
105979,185,339,D226000,DB00804,0,0.000128813636327517
161430,235,516,D267740,DB01192,0,2.8262662062336e-05
43436,242,139,D276300,DB00388,0,1.45457194119249e-05
50111,31,161,D125310,DB00436,0,8.46429131254443e-05
81770,77,262,D145100,DB00636,0,0.00218182160576384
86474,86,277,D147480,DB00661,0,0.00305486437992696
159447,130,510,D178600,DB01181,0,0.000141328480826568
66086,43,212,D131200,DB00537,0,0.000129607000222676
99796,262,319,D600082,DB00757,0,5.53761085758884e-05
42214,272,135,D601004,DB00382,0,9.79798542594579e-05
160743,174,514,D212350,DB01188,0,4.95645797752674e-05
68126,205,218,D246470,DB00547,0,0.000106808206493268
162269,135,519,D181460,DB01195,0,5.93479983988582e-05
74505,11,239,D107550,DB00586,0,0.000750713051722078
16865,276,54,D601608,DB00226,0,8.72057172043746e-06
126728,276,405,D601608,DB00956,0,0.000133466526951368
159263,259,509,D311360,DB01177,0,5.94893767904932e-05
3822,66,13,D140300,DB00126,0,0.000400677345926572
65753,23,211,D114580,DB00536,0,0.000233158461059771
164366,41,526,D127750,DB01210,0,6.07695743850455e-05
133066,41,426,D127750,DB00996,0,0.0103448245539825
115886,76,371,D144700,DB00883,0,3.5198832898957e-05
58789,258,188,D310468,DB00489,0,4.19935869305489e-05
31344,44,101,D131300,DB00324,0,9.95591398782409e-05
152424,306,487,D607850,DB01128,0,6.18347671816086e-05
52112,154,167,D194070,DB00445,0,0.0212790792778778
65520,103,210,D157300,DB00535,0,2.99233261233488e-05
6603,30,22,D121201,DB00167,0,0.000248838918545773
47561,298,152,D607508,DB00413,0,0.000467739590913711
69271,98,222,D155100,DB00552,0,0.000686529516265411
1619,54,6,D134510,DB00067,0,0.00135886574118179
68688,141,220,D187950,DB00549,0,5.28912590361343e-05
118312,311,378,D608320,DB00903,0,0.000235252176199308
153767,84,492,D146500,DB01137,0,7.59491458463754e-05
17978,137,58,D182000,DB00240,0,0.00154359337054597
179641,292,574,D606842,DB01403,0,0.000113586458974417
173386,297,554,D607501,DB01261,0,7.296187372385e-07
152479,48,488,D132300,DB01129,0,0.000181040071190865
182119,266,582,D600496,DB01590,0,5.39497472581768e-08
14038,266,45,D600496,DB00210,0,7.82033237133829e-07
115166,295,368,D607498,DB00880,0,0.00174839774645511
154128,132,493,D179800,DB01142,0,0.000252444656262403
155277,29,497,D121200,DB01156,0,0.000284821311685411
52028,70,167,D143465,DB00445,0,5.35509421812491e-05
